,bop date,eop date,day count,bop XLV price,eop XLV price,bop VHT price,eop VHT price,eop VHT / eop XLV,bop VHT / XLV moving avg,eop VHT / XLV moving avg,eop XLV unit price,eop VHT / eop VHT,bop VHT / VHT moving avg,eop VHT / VHT moving avg,eop VHT unit price,XLV unit price pct diff,VHT unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,XLV shares per unit,bop XLV shares,eop XLV shares,eop XLV shares bought,eop XLV shares sold,eop XLV shares traded,VHT shares per unit,bop VHT shares,eop VHT shares,eop VHT shares bought,eop VHT shares sold,eop VHT shares traded,XLV daily commission,VHT daily commission,daily total commissions,XLV cop,XLV pct cop,XLV daily position pnl,VHT cop,VHT pct cop,VHT daily position pnl,daily position pnl,short XLV investment amount,long XLV investment amount,XLV investment amount,daily XLV borrow cost,short VHT investment amount,long VHT investment amount,VHT investment amount,daily VHT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
168,2024-09-03,2024-09-04,1,156.9,156.63,286.95,286.49,1.829087658813765,1.8321315961421223,1.8320226952376473,286.9667719037406,1.0,1.0,1.0,286.49,0.001662800186351404,0.0,0.001662800186351404,False,True,False,-1,-1,639.0,-638.0,-639.0,0.0,1.0,-1.0,349.0,348.0,349.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,-0.27000000000001023,-0.0017223236484162482,172.26000000000653,-0.45999999999997954,-0.0016043530226980956,-160.07999999999288,12.18000000001365,-100102.2,0.0,-100102.2,-2.780616666666667,0.0,99858.59999999999,99858.59999999999,0.0,-243.60000000000582,199960.8,-100102.2,-2.780616666666667,9.389383333346982,1202.4027750000294,0.0
169,2024-09-04,2024-09-05,1,156.63,154.48,286.49,282.84,1.830916623511134,1.8320226952376473,1.832037124454434,283.0108659603117,1.0,1.0,1.0,282.84,0.0006039257895807243,0.0,0.0006039257895807243,False,True,False,-1,-1,649.0,-639.0,-649.0,0.0,10.0,-10.0,354.0,349.0,354.0,5.0,-0.0,5.0,-0.05,-0.025,-0.07500000000000001,-2.1500000000000057,-0.013821697970311776,1373.8500000000035,-3.650000000000034,-0.012822264795633488,-1273.850000000012,99.99999999999159,-100086.56999999999,0.0,-100086.56999999999,-2.7801825,0.0,99985.01000000001,99985.01000000001,0.0,-101.55999999998312,200071.58000000002,-100086.56999999999,-2.7801825,97.14481749999159,1299.547592500021,0.0
170,2024-09-05,2024-09-06,1,154.48,153.95,282.84,281.39,1.8278012341669374,1.832037124454434,1.8318833641311543,282.0421153097601,1.0,1.0,1.0,281.39,0.0023147974111721865,0.0,0.0023147974111721865,False,True,False,-1,-1,650.0,-649.0,-650.0,0.0,1.0,-1.0,355.0,354.0,355.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,-0.5300000000000011,-0.0034367637497495847,343.9700000000007,-1.4499999999999886,-0.005139759289892166,-513.299999999996,-169.32999999999527,-100257.51999999999,0.0,-100257.51999999999,-2.784931111111111,0.0,100125.35999999999,100125.35999999999,0.0,-132.1600000000035,200382.87999999998,-100257.51999999999,-2.784931111111111,-172.12493111110638,1127.4226613889145,-172.12493111110643
171,2024-09-06,2024-09-09,3,153.95,155.03,281.39,283.34,1.8276462620138036,1.8318833641311543,1.8317634769384719,283.9968779412529,1.0,1.0,1.0,283.34,0.0023156549849734686,0.0,0.0023156549849734686,False,True,False,-1,-1,647.0,-650.0,-647.0,3.0,-0.0,3.0,353.0,355.0,353.0,0.0,2.0,-2.0,-0.015,-0.01,-0.025,1.0800000000000125,0.00699077220776141,-702.0000000000082,1.9499999999999886,0.006905982505057046,692.2499999999959,-9.750000000012278,-100067.49999999999,0.0,-100067.49999999999,-8.338958333333332,0.0,99893.45,99893.45,0.0,-174.04999999998836,199960.94999999998,-100067.49999999999,-8.338958333333332,-18.11395833334561,1109.308703055569,-190.23888944445207
172,2024-09-09,2024-09-10,1,155.03,155.74,283.34,284.5,1.8267625529729035,1.8317634769384719,1.8315715865160374,285.2788438983976,1.0,1.0,1.0,284.5,0.0027338480248013525,0.0,0.0027338480248013525,False,True,False,-1,-1,643.0,-647.0,-643.0,4.0,-0.0,4.0,351.0,353.0,351.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,0.710000000000008,0.004569303570569328,-459.3700000000051,1.160000000000025,0.004085663615180892,409.48000000000883,-49.88999999999629,-100304.41,0.0,-100304.41,-2.7862336111111112,0.0,100019.01999999999,100019.01999999999,0.0,-285.39000000001397,200323.43,-100304.41,-2.7862336111111112,-52.70623361110741,1056.6024694444616,-242.9451230555594
173,2024-09-10,2024-09-11,1,155.74,155.28,284.5,283.82,1.8277949510561566,1.8315715865160374,1.8314423550978094,284.4064359542103,1.0,1.0,1.0,283.82,0.0020640932040893634,0.0,0.0020640932040893634,False,True,False,-1,-1,645.0,-643.0,-645.0,0.0,2.0,-2.0,352.0,351.0,352.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,-0.46000000000000796,-0.0029580112880852067,295.7800000000051,-0.6800000000000068,-0.0023930191599941613,-238.6800000000024,57.100000000002694,-100140.82,0.0,-100140.82,-2.781689444444445,0.0,99859.5,99859.5,0.0,-281.320000000007,200000.32,-100140.82,-2.781689444444445,54.30331055555825,1110.9057800000198,-188.64181250000115
174,2024-09-11,2024-09-12,1,155.28,155.84,283.82,285.26,1.8304671457905544,1.8314423550978094,1.8315681109113224,285.4119766184426,1.0,1.0,1.0,285.26,0.0005326233922892621,0.0,0.0005326233922892621,False,False,False,-1,-1,643.0,-645.0,-643.0,2.0,-0.0,2.0,351.0,352.0,351.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.5600000000000023,0.003599901033470188,-361.20000000000147,1.4399999999999977,0.005060810688884646,506.8799999999992,145.67999999999773,-100155.6,0.0,-100155.6,-2.7821000000000002,0.0,99904.64,99904.64,0.0,-250.9600000000064,200060.24,-100155.6,-2.7821000000000002,142.88289999999773,1253.7886800000176,-45.75891250000336
175,2024-09-12,2024-09-13,1,155.84,156.16,285.26,286.14,1.8323514344262295,1.8315681109113224,1.8315806796858722,286.0176761999121,1.0,1.0,1.0,286.14,-0.00042758773338162864,0.0,-0.00042758773338162864,False,False,True,-1,0,639.0,-643.0,0.0,643.0,-0.0,643.0,349.0,351.0,0.0,0.0,351.0,-351.0,-3.215,-1.7550000000000001,-4.97,0.3199999999999932,0.002051282770557361,-205.7599999999956,0.8799999999999955,0.0030801564429117647,308.8799999999984,103.12000000000279,-100205.12,0.0,-100205.12,-2.7834755555555555,0.0,100126.26,100126.26,0.0,-78.86000000000058,200331.38,-100205.12,-2.7834755555555555,95.36652444444724,1349.1552044444647,0.0
176,2024-09-13,2024-09-16,3,156.16,157.24,286.14,287.86,1.8307046553039938,1.8315806796858722,1.8315544550035678,287.9977460738066,1.0,1.0,1.0,287.86,0.00047840313818083284,0.0,0.00047840313818083284,False,False,False,0,0,636.0,0.0,0.0,0.0,-0.0,0.0,347.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0800000000000125,0.00689217788887738,0.0,1.7200000000000273,0.0059930492963368685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
177,2024-09-16,2024-09-17,1,157.24,155.62,287.86,285.36,1.833697468191749,1.8315544550035678,1.831513060532791,285.02650428765526,1.0,1.0,1.0,285.36,-0.00116936760544034,0.0,-0.00116936760544034,False,False,True,0,0,641.0,0.0,0.0,0.0,-0.0,0.0,350.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.6200000000000045,-0.010356162364875562,-0.0,-2.5,-0.008722709783888574,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
178,2024-09-17,2024-09-18,1,155.62,155.36,285.36,284.83,1.8333547888774457,1.831513060532791,1.8315832089910398,284.5438690843744,1.0,1.0,1.0,284.83,-0.001005072256555887,0.0,-0.001005072256555887,False,False,True,0,0,643.0,0.0,0.0,0.0,-0.0,0.0,351.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2599999999999909,-0.00167213364576918,-0.0,-0.5300000000000296,-0.0018590299817242534,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
179,2024-09-18,2024-09-19,1,155.36,155.92,284.83,286.45,1.8371600820933813,1.8315832089910398,1.8316581771505311,285.5804539458829,1.0,1.0,1.0,286.45,-0.0030402112960187058,0.0,-0.0030402112960187058,False,False,True,0,0,639.0,0.0,0.0,0.0,-0.0,0.0,349.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5599999999999739,0.0035980506562903335,0.0,1.6200000000000045,0.00567148978567492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
180,2024-09-19,2024-09-20,1,155.92,155.28,286.45,285.07,1.835844925296239,1.8316581771505311,1.8318429805932734,284.4198817479345,1.0,1.0,1.0,285.07,-0.0022831609667330415,0.0,-0.0022831609667330415,False,False,True,0,0,643.0,0.0,0.0,0.0,-0.0,0.0,351.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.6399999999999864,-0.00411311633855049,-0.0,-1.3799999999999955,-0.004829236709037614,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
181,2024-09-20,2024-09-23,3,155.28,154.4,285.07,284.1,1.8400259067357514,1.8318429805932734,1.832046270140418,282.83655620360145,1.0,1.0,1.0,284.1,-0.004457097973926108,0.0,-0.004457097973926108,False,False,True,0,0,645.0,0.0,0.0,0.0,-0.0,0.0,352.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8799999999999955,-0.005683301270079011,-0.0,-0.9699999999999704,-0.003408475285406819,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
182,2024-09-23,2024-09-24,1,154.4,154.09,284.1,283.4,1.839184891946265,1.832046270140418,1.8323018396395785,282.30000976593703,1.0,1.0,1.0,283.4,-0.0038889574029568937,0.0,-0.0038889574029568937,False,False,True,0,0,647.0,0.0,0.0,0.0,-0.0,0.0,353.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3100000000000023,-0.0020097902969138347,-0.0,-0.7000000000000455,-0.002466961603562342,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
183,2024-09-24,2024-09-25,1,154.09,152.59,283.4,280.59,1.8388492037486073,1.8323018396395785,1.8325085501965224,279.59093771060327,1.0,1.0,1.0,280.59,-0.003566930901772585,0.0,-0.003566930901772585,False,False,True,0,0,652.0,0.0,0.0,0.0,-0.0,0.0,356.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.5,-0.009782261390117826,-0.0,-2.8100000000000023,-0.0099647981420108,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
184,2024-09-25,2024-09-26,1,152.59,153.1,280.59,281.65,1.8396472893533637,1.8325085501965224,1.8328900416941667,280.55705903508755,1.0,1.0,1.0,281.65,-0.0038880420448954237,0.0,-0.0038880420448954237,False,False,True,0,0,651.0,0.0,0.0,0.0,-0.0,0.0,355.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5099999999999909,0.0033367167599938755,0.0,1.0600000000000023,0.0037706362261537164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1552044444647,0.0
185,2024-09-26,2024-09-27,1,153.1,153.02,281.65,280.29,1.8317213436152138,1.8328900416941667,1.8327293755928369,280.4688341800414,1.0,1.0,1.0,280.29,0.0006378292242717689,0.0,0.0006378292242717689,False,True,False,0,-1,654.0,0.0,-654.0,0.0,654.0,-654.0,357.0,0.0,357.0,357.0,-0.0,357.0,-3.27,-1.7850000000000001,-5.055,-0.07999999999998408,-0.0005226708599321662,-0.0,-1.3599999999999568,-0.004840383867748838,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.055,1344.1002044444647,-5.055000000000064
186,2024-09-27,2024-09-30,3,153.02,154.02,280.29,282.2,1.8322295805739512,1.8327293755928369,1.8327059945706439,282.2769784288088,1.0,1.0,1.0,282.2,0.00027274249341488547,0.0,0.00027274249341488547,True,False,False,-1,0,649.0,-654.0,0.0,654.0,-0.0,654.0,354.0,357.0,0.0,0.0,357.0,-357.0,-3.27,-1.7850000000000001,-5.055,1.0,0.006513832307398322,-654.0,1.9099999999999682,0.006791257945739632,681.8699999999886,27.869999999988636,-100075.08,0.0,-100075.08,-8.339590000000001,0.0,100063.53000000001,100063.53000000001,0.0,-11.549999999988358,200138.61000000002,-100075.08,-8.339590000000001,14.475409999988635,1358.5756144444533,0.0
187,2024-09-30,2024-10-01,1,154.02,153.21,282.2,280.36,1.829906664055871,1.8327059945706439,1.8327577331271658,280.7888854281684,1.0,1.0,1.0,280.36,0.0015285979276343056,0.0,0.0015285979276343056,False,True,False,0,-1,654.0,0.0,-654.0,0.0,654.0,-654.0,357.0,0.0,357.0,357.0,-0.0,357.0,-3.27,-1.7850000000000001,-5.055,-0.8100000000000023,-0.005272934783441776,-0.0,-1.839999999999975,-0.006541547786589587,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.055,1353.5206144444533,-5.055000000000064
188,2024-10-01,2024-10-02,1,153.21,152.9,280.36,280.09,1.8318508829300193,1.8327577331271658,1.8328958943329787,280.22865739514367,1.0,1.0,1.0,280.09,0.0004949233659954233,0.0,0.0004949233659954233,False,False,False,-1,-1,654.0,-654.0,-654.0,0.0,-0.0,0.0,357.0,357.0,357.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3100000000000023,-0.002025416392645669,202.7400000000015,-0.27000000000003865,-0.0009635115385422407,-96.3900000000138,106.34999999998769,-100199.34000000001,0.0,-100199.34000000001,-2.7833150000000004,0.0,100088.52,100088.52,0.0,-110.82000000000698,200287.86000000002,-100199.34000000001,-2.7833150000000004,103.56668499998769,1457.087299444441,0.0
189,2024-10-02,2024-10-03,1,152.9,151.52,280.09,277.34,1.8303854276663143,1.8328958943329787,1.8328693345407376,277.72038590933295,1.0,1.0,1.0,277.34,0.0013706111210167974,0.0,0.0013706111210167974,False,True,False,-1,-1,662.0,-654.0,-662.0,0.0,8.0,-8.0,361.0,357.0,361.0,4.0,-0.0,4.0,-0.04,-0.02,-0.06,-1.3799999999999955,-0.009066483497248486,902.519999999997,-2.75,-0.009866789767863687,-981.75,-79.23000000000297,-99996.6,0.0,-99996.6,-2.7776833333333335,0.0,99992.12999999999,99992.12999999999,0.0,-4.470000000015716,199988.72999999998,-99996.6,-2.7776833333333335,-82.0676833333363,1375.0196161111046,-82.06768333333639
190,2024-10-03,2024-10-04,1,151.52,151.64,277.34,277.81,1.8320364020047484,1.8328693345407376,1.833081092932628,277.9363058897574,1.0,1.0,1.0,277.81,0.0004545451426074996,0.0,0.0004545451426074996,False,False,False,-1,-1,660.0,-662.0,-660.0,2.0,-0.0,2.0,360.0,361.0,360.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.11999999999997613,0.0007916612103657952,-79.4399999999842,0.4700000000000273,0.0016932364668748327,169.67000000000985,90.23000000002565,-100306.24,0.0,-100306.24,-2.7862844444444446,0.0,100119.73999999999,100119.73999999999,0.0,-186.50000000001455,200425.97999999998,-100306.24,-2.7862844444444446,87.4287155555812,1462.4483316666858,0.0
191,2024-10-04,2024-10-07,3,151.64,150.97,277.81,276.36,1.8305623633834538,1.833081092932628,1.8332268980011108,276.74025260003884,1.0,1.0,1.0,276.36,0.0013749863904769547,0.0,0.0013749863904769547,False,True,False,-1,-1,664.0,-660.0,-664.0,0.0,4.0,-4.0,362.0,360.0,362.0,2.0,-0.0,2.0,-0.02,-0.01,-0.03,-0.6699999999999875,-0.0044281490684892864,442.19999999999175,-1.4499999999999886,-0.005233063171998801,-521.9999999999959,-79.80000000000416,-100082.4,0.0,-100082.4,-8.3402,0.0,100011.6,100011.6,0.0,-70.79999999998836,200094.0,-100082.4,-8.3402,-88.17020000000416,1374.2781316666817,-88.17020000000412
192,2024-10-07,2024-10-08,1,150.97,151.79,276.36,277.83,1.8303577310758283,1.8332268980011108,1.833406656906257,278.2655108475886,1.0,1.0,1.0,277.83,0.0015663170377445946,0.0,0.0015663170377445946,False,True,False,-1,-1,660.0,-664.0,-660.0,4.0,-0.0,4.0,360.0,362.0,360.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,0.8199999999999932,0.005416845059123017,-544.4799999999955,1.4699999999999704,0.005305052229693098,532.1399999999893,-12.340000000006171,-100244.08,0.0,-100244.08,-2.784557777777778,0.0,100042.32,100042.32,0.0,-201.75999999999476,200286.40000000002,-100244.08,-2.784557777777778,-15.154557777783948,1359.1235738888977,-103.32475777778814
193,2024-10-08,2024-10-09,1,151.79,153.34,277.83,280.21,1.8273770705621493,1.833406656906257,1.8333857628815564,281.1345767700055,1.0,1.0,1.0,280.21,0.00329415351764307,0.0,0.00329415351764307,False,True,False,-1,-1,655.0,-660.0,-655.0,5.0,-0.0,5.0,357.0,360.0,357.0,0.0,3.0,-3.0,-0.025,-0.015,-0.04,1.5500000000000114,0.010159691491980708,-1023.0000000000075,2.3799999999999955,0.008529906209508194,856.7999999999984,-166.20000000000914,-100181.4,0.0,-100181.4,-2.7828166666666667,0.0,100018.79999999999,100018.79999999999,0.0,-162.60000000000582,200200.19999999998,-100181.4,-2.7828166666666667,-169.0228166666758,1190.100757222222,-272.3475744444638
194,2024-10-09,2024-10-10,1,153.34,152.77,280.21,279.27,1.8280421548733388,1.8333857628815564,1.833264513335696,280.0863429954154,1.0,1.0,1.0,279.27,0.0029188676779202893,0.0,0.0029188676779202893,False,True,False,-1,-1,656.0,-655.0,-656.0,0.0,1.0,-1.0,358.0,357.0,358.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,-0.5699999999999932,-0.0037241557531168764,373.34999999999553,-0.9399999999999977,-0.0033602662632873444,-335.5799999999992,37.769999999996344,-100437.7,0.0,-100437.7,-2.789936111111111,0.0,100034.96999999999,100034.96999999999,0.0,-402.7300000000105,200472.66999999998,-100437.7,-2.789936111111111,34.970063888885235,1225.0708211111073,-237.3775105555785
195,2024-10-10,2024-10-11,1,152.77,153.89,279.27,281.76,1.83091818831633,1.833264513335696,1.8331928510302007,282.12107595723023,1.0,1.0,1.0,281.76,0.0012806814130753266,0.0,0.0012806814130753266,False,True,False,-1,-1,651.0,-656.0,-651.0,5.0,-0.0,5.0,355.0,358.0,355.0,0.0,3.0,-3.0,-0.025,-0.015,-0.04,1.1199999999999761,0.007304539098128767,-734.7199999999843,2.490000000000009,0.008876588951387775,891.4200000000033,156.70000000001892,-100217.12000000001,0.0,-100217.12000000001,-2.783808888888889,0.0,99978.65999999999,99978.65999999999,0.0,-238.46000000002095,200195.78,-100217.12000000001,-2.783808888888889,153.87619111113003,1378.9470122222374,-83.50131944444843
196,2024-10-11,2024-10-14,3,153.89,154.74,281.76,283.3,1.8308129766059196,1.8331928510302007,1.8331982670952969,283.6682617684133,1.0,1.0,1.0,283.3,0.0012990562083772285,0.0,0.0012990562083772285,False,True,False,-1,-1,647.0,-651.0,-647.0,4.0,-0.0,4.0,353.0,355.0,353.0,0.0,2.0,-2.0,-0.02,-0.01,-0.03,0.8500000000000227,0.00550822764554831,-553.3500000000148,1.5400000000000205,0.005450762088574932,546.7000000000073,-6.650000000007481,-100182.38999999998,0.0,-100182.38999999998,-8.3485325,0.0,100024.8,100024.8,0.0,-157.58999999998196,200207.19,-100182.38999999998,-8.3485325,-15.02853250000748,1363.91847972223,-98.52985194445591
197,2024-10-14,2024-10-15,1,154.74,152.85,283.3,280.48,1.8350016355904484,1.8331982670952969,1.8332634754652322,280.20435512551614,1.0,1.0,1.0,280.48,-0.0009832444731911608,0.0,-0.0009832444731911608,False,False,True,-1,0,654.0,-647.0,0.0,647.0,-0.0,647.0,357.0,353.0,0.0,0.0,353.0,-353.0,-3.235,-1.7650000000000001,-5.0,-1.8900000000000148,-0.01228924078446497,1222.8300000000095,-2.819999999999993,-0.010003985663546523,-995.4599999999975,227.37000000001194,-100116.78,0.0,-100116.78,-2.7810216666666667,0.0,100004.90000000001,100004.90000000001,0.0,-111.8799999999901,200121.68,-100116.78,-2.7810216666666667,219.58897833334527,1583.5074580555752,0.0
198,2024-10-15,2024-10-16,1,152.85,153.28,280.48,281.56,1.8368997912317329,1.8332634754652322,1.8334407255829461,281.0026255193108,1.0,1.0,1.0,281.56,-0.0019815559647432877,0.0,-0.0019815559647432877,False,False,True,0,0,651.0,0.0,0.0,0.0,-0.0,0.0,355.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4300000000000068,0.0028092658857069843,0.0,1.079999999999984,0.0038431475670064434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
199,2024-10-16,2024-10-17,1,153.28,152.39,281.56,279.9,1.836734693877551,1.8334407255829461,1.8334194561721548,279.39803217158516,1.0,1.0,1.0,279.9,-0.001794992774225074,0.0,-0.001794992774225074,False,False,True,0,0,655.0,0.0,0.0,0.0,-0.0,0.0,357.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8900000000000148,-0.005823289920781186,-0.0,-1.660000000000025,-0.005913172218523097,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
200,2024-10-17,2024-10-18,1,152.39,153.13,279.9,281.33,1.8371971527460327,1.8334194561721548,1.8334870675446446,280.75152132364207,1.0,1.0,1.0,281.33,-0.00205834512843066,0.0,-0.00205834512843066,False,False,True,0,0,651.0,0.0,0.0,0.0,-0.0,0.0,355.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.7400000000000091,0.004844209525346956,0.0,1.4300000000000068,0.00509596099501513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
201,2024-10-18,2024-10-21,3,153.13,151.33,281.33,277.92,1.8365162228242913,1.8334870675446446,1.8333115833490712,277.4615979315311,1.0,1.0,1.0,277.92,-0.0016507647148287419,0.0,-0.0016507647148287419,False,False,True,0,0,660.0,0.0,0.0,0.0,-0.0,0.0,360.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.799999999999983,-0.011824351128181334,-0.0,-3.409999999999968,-0.012195055023628078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
202,2024-10-21,2024-10-22,1,151.33,151.11,277.92,277.45,1.8360796770564487,1.8333115833490712,1.8331563226045808,277.03171335987815,1.0,1.0,1.0,277.45,-0.0015087484740785907,0.0,-0.0015087484740785907,False,False,True,0,0,660.0,0.0,0.0,0.0,-0.0,0.0,360.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.21999999999999886,-0.0014548342732659731,-0.0,-0.4700000000000273,-0.001692565720884648,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
203,2024-10-22,2024-10-23,1,151.11,150.4,277.45,275.72,1.8332446808510638,1.8331563226045808,1.8328760964597035,275.70671091972895,1.0,1.0,1.0,275.72,-4.819889936590057e-05,0.0,-4.819889936590057e-05,False,False,True,0,0,665.0,0.0,0.0,0.0,-0.0,0.0,363.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.710000000000008,-0.004709636909929479,-0.0,-1.7299999999999613,-0.00625487875445901,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
204,2024-10-23,2024-10-24,1,150.4,149.41,275.72,274.05,1.8342145773375278,1.8328760964597035,1.8326044608589114,273.8500175720443,1.0,1.0,1.0,274.05,-0.000729996095720944,0.0,-0.000729996095720944,False,False,True,0,0,669.0,0.0,0.0,0.0,-0.0,0.0,365.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9900000000000091,-0.006604206652746084,-0.0,-1.670000000000016,-0.006075286525325729,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
205,2024-10-24,2024-10-25,1,149.41,148.59,274.05,272.64,1.8348475671310316,1.8326044608589114,1.8327607720347026,272.3066968390257,1.0,1.0,1.0,272.64,-0.001223250657243911,0.0,-0.001223250657243911,False,False,True,0,0,673.0,0.0,0.0,0.0,-0.0,0.0,367.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8199999999999932,-0.005503369594737331,-0.0,-1.410000000000025,-0.005158327851174623,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
206,2024-10-25,2024-10-28,3,148.59,148.81,272.64,273.37,1.8370405214703314,1.8327607720347026,1.8330013190795214,272.7331304864841,1.0,1.0,1.0,273.37,-0.0023324158631775256,0.0,-0.0023324158631775256,False,False,True,0,0,671.0,0.0,0.0,0.0,-0.0,0.0,366.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.0014794891737027833,0.0,0.7300000000000182,0.0026739452938858155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
207,2024-10-28,2024-10-29,1,148.81,148.4,273.37,272.8,1.8382749326145553,1.8330013190795214,1.833419732507456,272.01739575140095,1.0,1.0,1.0,272.8,-0.0028729067499557183,0.0,-0.0028729067499557183,False,False,True,0,0,673.0,0.0,0.0,0.0,-0.0,0.0,367.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4099999999999966,-0.002758993708678784,-0.0,-0.5699999999999932,-0.002087262965529543,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
208,2024-10-29,2024-10-30,1,148.4,148.12,272.8,272.37,1.8388468809073724,1.833419732507456,1.8337695324063232,271.56613077900437,1.0,1.0,1.0,272.37,-0.002955750724233122,0.0,-0.002955750724233122,False,False,True,0,0,673.0,0.0,0.0,0.0,-0.0,0.0,367.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28000000000000114,-0.0018885746878681362,-0.0,-0.4300000000000068,-0.0015774899175315335,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.5074580555752,0.0
